#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOT_MOL         TOT_DENS        MOLFRACT_ZN1    MOLFRACT_C1     MOLFRACT_C2     MOLFRACT_C3     MOLFRACT_O1     MOLFRACT_O2     MOLFRACT_H3     MOLFRACT_CO2    
11600000        -83234572.7548  -2966139.4260   0.0000          0.0000          0.0000          -80268433.3288  -64962859.5277  2787.8495       4844.5054       1363.0188       0.05284342      0.07926512      0.07926512      0.15853025      0.01321085      0.15853025      0.15853025      0.29982474      
11700000        -83245571.4842  -2970430.5851   0.0000          0.0000          0.0000          -80275140.8991  -64969631.3145  2864.7762       4848.1186       1364.9336       0.05280415      0.07920622      0.07920622      0.15841244      0.01320104      0.15841244      0.15841244      0.30034505      
11800000        -83249451.8801  -2969909.2394   0.0000          0.0000          0.0000          -80279542.6407  -64973847.5413  2674.8171       4846.8552       1364.2640       0.05281790      0.07922684      0.07922684      0.15845369      0.01320447      0.15845369      0.15845369      0.30016289      
11900000        -83258331.4373  -2971493.0794   0.0000          0.0000          0.0000          -80286838.3579  -64981138.0980  2674.5368       4848.2425       1364.9992       0.05280270      0.07920405      0.07920405      0.15840810      0.01320067      0.15840810      0.15840810      0.30036424      
12000000        -83295015.7133  -2995134.5601   0.0000          0.0000          0.0000          -80299881.1533  -64994334.2914  2863.0983       4858.2387       1370.2965       0.05269418      0.07904127      0.07904127      0.15808253      0.01317354      0.15808253      0.15808253      0.30180216      
12100000        -83368520.3457  -3049099.0075   0.0000          0.0000          0.0000          -80319421.3382  -65013770.5241  2827.6982       4877.7263       1380.6236       0.05248359      0.07872539      0.07872539      0.15745078      0.01312090      0.15745078      0.15745078      0.30459238      
12200000        -83347185.9514  -3027766.4852   0.0000          0.0000          0.0000          -80319419.4662  -65013722.2564  2752.3265       4869.4892       1376.2585       0.05257233      0.07885849      0.07885849      0.15771699      0.01314308      0.15771699      0.15771699      0.30341664      
12300000        -83340058.3135  -3019636.4100   0.0000          0.0000          0.0000          -80320421.9035  -65014707.5998  2729.7528       4867.9314       1375.4330       0.05258914      0.07888371      0.07888371      0.15776742      0.01314729      0.15776742      0.15776742      0.30319389      
12400000        -83317596.8151  -3011989.0211   0.0000          0.0000          0.0000          -80305607.7941  -64999867.7541  2688.6038       4863.5499       1373.1111       0.05263664      0.07895497      0.07895497      0.15790993      0.01315916      0.15790993      0.15790993      0.30256447      
12500000        -83286184.4473  -2981386.7467   0.0000          0.0000          0.0000          -80304797.7007  -64999091.7193  2699.2587       4856.8968       1369.5854       0.05270866      0.07906298      0.07906298      0.15812597      0.01317716      0.15812597      0.15812597      0.30161031      
12600000        -83284773.4030  -2980310.3105   0.0000          0.0000          0.0000          -80304463.0925  -64998666.0370  2607.3526       4856.6603       1369.4601       0.05271118      0.07906677      0.07906677      0.15813354      0.01317779      0.15813354      0.15813354      0.30157688      
12700000        -83324626.9240  -3018360.9359   0.0000          0.0000          0.0000          -80306265.9881  -65000511.0613  2679.3352       4865.1470       1373.9575       0.05261934      0.07892901      0.07892901      0.15785802      0.01315483      0.15785802      0.15785802      0.30279376      
12800000        -83288317.2885  -2993193.6794   0.0000          0.0000          0.0000          -80295123.6091  -64989637.0941  2921.2056       4857.6020       1369.9591       0.05270094      0.07905142      0.07905142      0.15810283      0.01317524      0.15810283      0.15810283      0.30171248      
12900000        -83281793.2944  -2991037.2128   0.0000          0.0000          0.0000          -80290756.0816  -64985156.7661  2799.4080       4855.0443       1368.6037       0.05272877      0.07909315      0.07909315      0.15818631      0.01318219      0.15818631      0.15818631      0.30134380      
13000000        -83309098.3138  -3016976.4325   0.0000          0.0000          0.0000          -80292121.8813  -64986345.5627  2644.9262       4861.4466       1371.9965       0.05265928      0.07898891      0.07898891      0.15797783      0.01316482      0.15797783      0.15797783      0.30226459      
13100000        -83292994.1221  -2992593.3742   0.0000          0.0000          0.0000          -80300400.7479  -64994601.9398  2605.4076       4856.6056       1369.4311       0.05271180      0.07906770      0.07906770      0.15813540      0.01317795      0.15813540      0.15813540      0.30156866      
13200000        -83308280.2369  -3001551.6673   0.0000          0.0000          0.0000          -80306728.5696  -65000945.4649  2637.0115       4861.1258       1371.8265       0.05266278      0.07899417      0.07899417      0.15798834      0.01316569      0.15798834      0.15798834      0.30221818      
13300000        -83355715.9705  -3035430.2925   0.0000          0.0000          0.0000          -80320285.6780  -65014543.0828  2710.5313       4870.5098       1376.7993       0.05256132      0.07884199      0.07884199      0.15768397      0.01314033      0.15768397      0.15768397      0.30356247      
13400000        -83322096.1080  -3008343.2055   0.0000          0.0000          0.0000          -80313752.9025  -65007995.3532  2667.7570       4862.6012       1372.6083       0.05264677      0.07897016      0.07897016      0.15794031      0.01316169      0.15794031      0.15794031      0.30243029      
13500000        -83356324.8402  -3038567.9211   0.0000          0.0000          0.0000          -80317756.9191  -65011851.9660  2553.3969       4871.9947       1377.5862       0.05254532      0.07881798      0.07881798      0.15763596      0.01313633      0.15763596      0.15763596      0.30377451      
13600000        -83327047.1737  -3023684.8535   0.0000          0.0000          0.0000          -80303362.3202  -64997587.1809  2661.9003       4865.9367       1374.3759       0.05261080      0.07891620      0.07891620      0.15783241      0.01315270      0.15783241      0.15783241      0.30290686      
13700000        -83314040.5950  -3009020.2706   0.0000          0.0000          0.0000          -80305020.3244  -64999473.3726  2873.3669       4861.1833       1371.8570       0.05266226      0.07899339      0.07899339      0.15798678      0.01316556      0.15798678      0.15798678      0.30222507      
13800000        -83353115.1346  -3032892.6912   0.0000          0.0000          0.0000          -80320222.4434  -65014445.1333  2677.7994       4871.0735       1377.0981       0.05255521      0.07883282      0.07883282      0.15766564      0.01313880      0.15766564      0.15766564      0.30364345      
13900000        -83359294.9014  -3036814.0948   0.0000          0.0000          0.0000          -80322480.8066  -65016728.7230  2701.7265       4870.7041       1376.9023       0.05255919      0.07883879      0.07883879      0.15767757      0.01313980      0.15767757      0.15767757      0.30359073      
