#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOT_MOL         TOT_DENS        MOLFRACT_ZN1    MOLFRACT_C1     MOLFRACT_C2     MOLFRACT_C3     MOLFRACT_O1     MOLFRACT_O2     MOLFRACT_H3     MOLFRACT_CO2    
22300000        -83513821.6167  -3153075.1757   0.0000          0.0000          0.0000          -80360746.4410  -65054927.1367  2788.4256       4914.4597       1400.0898       0.05209125      0.07813688      0.07813688      0.15627376      0.01302281      0.15627376      0.15627376      0.30979088      
22400000        -83516166.0460  -3157484.7713   0.0000          0.0000          0.0000          -80358681.2747  -65052924.4864  2854.6631       4915.5177       1400.6504       0.05207998      0.07811998      0.07811998      0.15623995      0.01302000      0.15623995      0.15623995      0.30994021      
22500000        -83503198.5152  -3141172.8531   0.0000          0.0000          0.0000          -80362025.6621  -65056250.9205  2820.2625       4910.8421       1398.1727       0.05212959      0.07819439      0.07819439      0.15638877      0.01303240      0.15638877      0.15638877      0.30928291      
22600000        -83509984.8259  -3147102.4338   0.0000          0.0000          0.0000          -80362882.3922  -65057029.2302  2755.9687       4914.8579       1400.3008       0.05208699      0.07813049      0.07813049      0.15626098      0.01302175      0.15626098      0.15626098      0.30984734      
22700000        -83511744.9563  -3149778.2774   0.0000          0.0000          0.0000          -80361966.6789  -65056044.3438  2684.4292       4914.1852       1399.9443       0.05209410      0.07814115      0.07814115      0.15628230      0.01302352      0.15628230      0.15628230      0.30975318      
22800000        -83530306.2648  -3170369.9073   0.0000          0.0000          0.0000          -80359936.3575  -65054183.2369  2859.0197       4915.7135       1400.7542       0.05207792      0.07811688      0.07811688      0.15623377      0.01301948      0.15623377      0.15623377      0.30996753      
22900000        -83595886.0979  -3210653.5709   0.0000          0.0000          0.0000          -80385232.5269  -65079301.9157  2726.3026       4928.4415       1407.4992       0.05194345      0.07791517      0.07791517      0.15583035      0.01298586      0.15583035      0.15583035      0.31174929      
23000000        -83603834.1948  -3216458.4136   0.0000          0.0000          0.0000          -80387375.7812  -65081420.5051  2711.8759       4931.3520       1409.0415       0.05191276      0.07786915      0.07786915      0.15573829      0.01297819      0.15573829      0.15573829      0.31215587      
23100000        -83612650.5931  -3228118.6121   0.0000          0.0000          0.0000          -80384531.9810  -65078627.3979  2772.2307       4934.0986       1410.4970       0.05188388      0.07782582      0.07782582      0.15565164      0.01297097      0.15565164      0.15565164      0.31253860      
23200000        -83586425.7366  -3205793.6943   0.0000          0.0000          0.0000          -80380632.0423  -65074717.7133  2733.7306       4925.9245       1406.1653       0.05196998      0.07795497      0.07795497      0.15590993      0.01299249      0.15590993      0.15590993      0.31139780      
23300000        -83577902.1470  -3199135.5242   0.0000          0.0000          0.0000          -80378766.6228  -65072819.9890  2707.4488       4927.6367       1407.0727       0.05195200      0.07792801      0.07792801      0.15585601      0.01298800      0.15585601      0.15585601      0.31163595      
23400000        -83561059.2238  -3194492.0496   0.0000          0.0000          0.0000          -80366567.1741  -65060574.0217  2650.3392       4924.6259       1405.4772       0.05198372      0.07797558      0.07797558      0.15595115      0.01299593      0.15595115      0.15595115      0.31121575      
23500000        -83575058.2825  -3202811.6682   0.0000          0.0000          0.0000          -80372246.6143  -65066381.7819  2792.8734       4928.6667       1407.6185       0.05194106      0.07791159      0.07791159      0.15582317      0.01298526      0.15582317      0.15582317      0.31178100      
23600000        -83570350.2281  -3209683.2568   0.0000          0.0000          0.0000          -80360666.9713  -65054951.9438  2949.1812       4930.5153       1408.5981       0.05192158      0.07788238      0.07788238      0.15576475      0.01298040      0.15576475      0.15576475      0.31203901      
23700000        -83579443.9145  -3217121.6927   0.0000          0.0000          0.0000          -80362322.2218  -65056423.1153  2765.5486       4930.6422       1408.6654       0.05192025      0.07788038      0.07788038      0.15576075      0.01298006      0.15576075      0.15576075      0.31205668      
23800000        -83554862.5535  -3187418.8533   0.0000          0.0000          0.0000          -80367443.7002  -65061681.0409  2874.6619       4922.8718       1404.5476       0.05200221      0.07800331      0.07800331      0.15600662      0.01300055      0.15600662      0.15600662      0.31097074      
23900000        -83573652.2035  -3209108.2807   0.0000          0.0000          0.0000          -80364543.9228  -65058751.4341  2876.4387       4931.8567       1409.3090       0.05190749      0.07786123      0.07786123      0.15572247      0.01297687      0.15572247      0.15572247      0.31222576      
24000000        -83563342.7068  -3203304.6291   0.0000          0.0000          0.0000          -80360038.0777  -65054189.0573  2806.8079       4928.1329       1407.3356       0.05194675      0.07792013      0.07792013      0.15584025      0.01298669      0.15584025      0.15584025      0.31170555      
24100000        -83546549.8374  -3185665.8381   0.0000          0.0000          0.0000          -80360883.9993  -65054963.0378  2716.2218       4922.8326       1404.5268       0.05200262      0.07800392      0.07800392      0.15600785      0.01300065      0.15600785      0.15600785      0.31096533      
24200000        -83546641.9540  -3187092.0369   0.0000          0.0000          0.0000          -80359549.9171  -65053716.2667  2798.2203       4921.3224       1403.7265       0.05201856      0.07802785      0.07802785      0.15605569      0.01300464      0.15605569      0.15605569      0.31075402      
24300000        -83519802.9696  -3157774.5118   0.0000          0.0000          0.0000          -80362028.4578  -65056321.2723  2893.3095       4912.4030       1398.9999       0.05211300      0.07816950      0.07816950      0.15633901      0.01302825      0.15633901      0.15633901      0.30950272      
24400000        -83514739.9376  -3157063.2815   0.0000          0.0000          0.0000          -80357676.6561  -65051992.8572  2929.7088       4916.1022       1400.9602       0.05207380      0.07811070      0.07811070      0.15622139      0.01301845      0.15622139      0.15622139      0.31002219      
24500000        -83500540.6219  -3145193.4437   0.0000          0.0000          0.0000          -80355347.1782  -65049808.0300  3060.2310       4912.0858       1398.8318       0.05211641      0.07817461      0.07817461      0.15634922      0.01302910      0.15634922      0.15634922      0.30945761      
24600000        -83532853.7168  -3171819.9278   0.0000          0.0000          0.0000          -80361033.7890  -65055518.9288  3114.1278       4920.5029       1403.2922       0.05202726      0.07804090      0.07804090      0.15608179      0.01300682      0.15608179      0.15608179      0.31063875      
24700000        -83534066.5848  -3173655.4923   0.0000          0.0000          0.0000          -80360411.0925  -65054819.8902  3032.1136       4918.8904       1402.4378       0.05204428      0.07806641      0.07806641      0.15613283      0.01301107      0.15613283      0.15613283      0.31041334      
24800000        -83513495.1324  -3146965.5125   0.0000          0.0000          0.0000          -80366529.6198  -65060940.1691  3007.6937       4911.4505       1398.4951       0.05212312      0.07818468      0.07818468      0.15636935      0.01303078      0.15636935      0.15636935      0.30936869      
24900000        -83542593.3601  -3164011.3640   0.0000          0.0000          0.0000          -80378581.9961  -65072926.5444  2962.7697       4917.4422       1401.6703       0.05205962      0.07808943      0.07808943      0.15617886      0.01301491      0.15617886      0.15617886      0.31021002      
25000000        -83541276.8107  -3167159.0324   0.0000          0.0000          0.0000          -80374117.7783  -65068507.5170  3003.9016       4916.2885       1401.0589       0.05207186      0.07810779      0.07810779      0.15621559      0.01301797      0.15621559      0.15621559      0.31004783      
25100000        -83573645.7383  -3195450.7289   0.0000          0.0000          0.0000          -80378195.0094  -65072428.0325  2889.3896       4928.2859       1407.4167       0.05194506      0.07791759      0.07791759      0.15583518      0.01298626      0.15583518      0.15583518      0.31172797      
25200000        -83549203.6169  -3179043.8674   0.0000          0.0000          0.0000          -80370159.7495  -65064470.6165  2943.4508       4921.5251       1403.8339       0.05201644      0.07802465      0.07802465      0.15604931      0.01300411      0.15604931      0.15604931      0.31078223      
25300000        -83523381.4390  -3161954.4065   0.0000          0.0000          0.0000          -80361427.0325  -65055822.8126  2995.3245       4912.1328       1398.8567       0.05211590      0.07817385      0.07817385      0.15634770      0.01302898      0.15634770      0.15634770      0.30946431      
25400000        -83515299.8054  -3158901.0572   0.0000          0.0000          0.0000          -80356398.7482  -65050731.6142  2935.8067       4913.0983       1399.3683       0.05210563      0.07815845      0.07815845      0.15631690      0.01302641      0.15631690      0.15631690      0.30960036      
25500000        -83545821.2037  -3187464.9217   0.0000          0.0000          0.0000          -80358356.2820  -65052629.7322  2895.5869       4918.5553       1402.2601       0.05204783      0.07807175      0.07807175      0.15614349      0.01301196      0.15614349      0.15614349      0.31036624      
25600000        -83543246.3757  -3191059.2340   0.0000          0.0000          0.0000          -80352187.1417  -65046500.0105  2943.2832       4920.9084       1403.5071       0.05202294      0.07803442      0.07803442      0.15606883      0.01300574      0.15606883      0.15606883      0.31069598      
25700000        -83535327.7394  -3179161.7783   0.0000          0.0000          0.0000          -80356165.9611  -65050529.1431  2995.8839       4921.5587       1403.8517       0.05201606      0.07802409      0.07802409      0.15604818      0.01300402      0.15604818      0.15604818      0.31078720      
25800000        -83561586.3243  -3210154.1868   0.0000          0.0000          0.0000          -80351432.1375  -65045680.2666  2905.0211       4928.4353       1407.4959       0.05194350      0.07791525      0.07791525      0.15583049      0.01298587      0.15583049      0.15583049      0.31174865      
25900000        -83527794.6847  -3179331.9234   0.0000          0.0000          0.0000          -80348462.7613  -65042698.2294  2863.8283       4920.3244       1403.1977       0.05202916      0.07804374      0.07804374      0.15608748      0.01300729      0.15608748      0.15608748      0.31061363      
26000000        -83511908.6375  -3163430.0108   0.0000          0.0000          0.0000          -80348478.6267  -65042656.3127  2791.6948       4916.2447       1401.0357       0.05207227      0.07810841      0.07810841      0.15621682      0.01301807      0.15621682      0.15621682      0.31004236      
26100000        -83502652.4299  -3151663.9705   0.0000          0.0000          0.0000          -80350988.4594  -65045105.3730  2718.0588       4912.5879       1399.0978       0.05211109      0.07816663      0.07816663      0.15633326      0.01302777      0.15633326      0.15633326      0.30952812      
26200000        -83481517.6992  -3140344.7121   0.0000          0.0000          0.0000          -80341172.9871  -65035488.3909  2904.2755       4909.0988       1397.2489       0.05214808      0.07822212      0.07822212      0.15644424      0.01303702      0.15644424      0.15644424      0.30903792      
26300000        -83515256.7151  -3167794.0559   0.0000          0.0000          0.0000          -80347462.6593  -65041725.4466  2885.6936       4918.7740       1402.3760       0.05204554      0.07806831      0.07806831      0.15613663      0.01301139      0.15613663      0.15613663      0.31039657      
26400000        -83516353.1208  -3167074.6419   0.0000          0.0000          0.0000          -80349278.4789  -65043543.4297  2880.3025       4916.6265       1401.2380       0.05206825      0.07810237      0.07810237      0.15620475      0.01301706      0.15620475      0.15620475      0.31009570      
26500000        -83482207.8900  -3134651.1867   0.0000          0.0000          0.0000          -80347556.7033  -65041765.6562  2791.1365       4907.1976       1396.2413       0.05216834      0.07825250      0.07825250      0.15650501      0.01304208      0.15650501      0.15650501      0.30876956      
26600000        -83463445.9585  -3127193.1435   0.0000          0.0000          0.0000          -80336252.8150  -65030356.8870  2654.8791       4898.2780       1391.5146       0.05226330      0.07839495      0.07839495      0.15678990      0.01306583      0.15678990      0.15678990      0.30751126      
26700000        -83446713.1695  -3115530.6443   0.0000          0.0000          0.0000          -80331182.5252  -65025339.8625  2706.5024       4897.8112       1391.2672       0.05226827      0.07840240      0.07840240      0.15680481      0.01306707      0.15680481      0.15680481      0.30744544      
