#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOT_MOL         TOT_DENS        MOLFRACT_ZN1    MOLFRACT_C1     MOLFRACT_C2     MOLFRACT_C3     MOLFRACT_O1     MOLFRACT_O2     MOLFRACT_H3     MOLFRACT_CO2    
11700000        -82836701.7701  -2642950.1460   0.0000          0.0000          0.0000          -80193751.6241  -64888616.7223  2799.1154       4722.9397       1298.5974       0.05420373      0.08130559      0.08130559      0.16261119      0.01355093      0.16261119      0.16261119      0.28180058      
11800000        -82855602.9375  -2654593.2687   0.0000          0.0000          0.0000          -80201009.6688  -64895981.5765  2934.3440       4731.0186       1302.8786       0.05411136      0.08116704      0.08116704      0.16233409      0.01352784      0.16233409      0.16233409      0.28302444      
11900000        -82854506.4239  -2655694.6886   0.0000          0.0000          0.0000          -80198811.7352  -64893908.4302  3049.0117       4728.1418       1301.3542       0.05414419      0.08121628      0.08121628      0.16243256      0.01353605      0.16243256      0.16243256      0.28258952      
12000000        -82792936.7339  -2609154.0016   0.0000          0.0000          0.0000          -80183782.7324  -64878811.7567  2915.8593       4709.5270       1291.4896       0.05435826      0.08153739      0.08153739      0.16307477      0.01358956      0.16307477      0.16307477      0.27975309      
12100000        -82846804.5468  -2660700.3591   0.0000          0.0000          0.0000          -80186104.1876  -64881168.9097  3002.2873       4723.9483       1299.1319       0.05419239      0.08128859      0.08128859      0.16257718      0.01354810      0.16257718      0.16257718      0.28195079      
12200000        -82871477.1909  -2665434.4772   0.0000          0.0000          0.0000          -80206042.7136  -64900846.6559  2768.0396       4731.4908       1303.1289       0.05410577      0.08115865      0.08115865      0.16231731      0.01352644      0.16231731      0.16231731      0.28309857      
12300000        -82927034.4490  -2707323.5443   0.0000          0.0000          0.0000          -80219710.9047  -64914523.8174  2822.6687       4744.4704       1310.0072       0.05395762      0.08093642      0.08093642      0.16187285      0.01348940      0.16187285      0.16187285      0.28506158      
12400000        -82955931.7254  -2737808.4113   0.0000          0.0000          0.0000          -80218123.3141  -64913026.1890  2955.2568       4756.5879       1316.4286       0.05382028      0.08073042      0.08073042      0.16146084      0.01345507      0.16146084      0.16146084      0.28688131      
12500000        -82946522.0540  -2722051.1435   0.0000          0.0000          0.0000          -80224470.9105  -64919469.1311  3036.8882       4752.6893       1314.3626       0.05386434      0.08079650      0.08079650      0.16159301      0.01346608      0.16159301      0.16159301      0.28629754      
12600000        -82930442.6567  -2704579.3900   0.0000          0.0000          0.0000          -80225863.2667  -64920727.1331  2889.2884       4748.9239       1312.3672       0.05390717      0.08086076      0.08086076      0.16172152      0.01347679      0.16172152      0.16172152      0.28572994      
12700000        -82939325.5179  -2710374.1491   0.0000          0.0000          0.0000          -80228951.3688  -64923591.3897  2669.7928       4750.1604       1313.0225       0.05389304      0.08083956      0.08083956      0.16167912      0.01347326      0.16167912      0.16167912      0.28591722      
12800000        -82990404.7425  -2757757.7431   0.0000          0.0000          0.0000          -80232646.9994  -64927069.7967  2504.1375       4764.8200       1320.7911       0.05372731      0.08059097      0.08059097      0.16118193      0.01343183      0.16118193      0.16118193      0.28811313      
12900000        -82961284.6909  -2744095.6863   0.0000          0.0000          0.0000          -80217189.0046  -64911781.4768  2656.5508       4759.9130       1318.1907       0.05378271      0.08067406      0.08067406      0.16134813      0.01344568      0.16134813      0.16134813      0.28737910      
13000000        -82916780.3002  -2704419.5336   0.0000          0.0000          0.0000          -80212360.7666  -64906968.1944  2632.5660       4748.8432       1312.3244       0.05390801      0.08086201      0.08086201      0.16172402      0.01347700      0.16172402      0.16172402      0.28571892      
13100000        -82956647.0663  -2739580.1451   0.0000          0.0000          0.0000          -80217066.9212  -64911700.6492  2702.4468       4761.2321       1318.8897       0.05376769      0.08065153      0.08065153      0.16130306      0.01344192      0.16130306      0.16130306      0.28757814      
13200000        -82890987.8080  -2691766.3953   0.0000          0.0000          0.0000          -80199221.4127  -64893843.8316  2624.5796       4742.3113       1308.8630       0.05398232      0.08097349      0.08097349      0.16194697      0.01349558      0.16194697      0.16194697      0.28473421      
13300000        -82908282.5371  -2696808.1904   0.0000          0.0000          0.0000          -80211474.3467  -64906148.9677  2688.6034       4745.6719       1310.6439       0.05394438      0.08091657      0.08091657      0.16183314      0.01348609      0.16183314      0.16183314      0.28523697      
13400000        -82960155.2797  -2743765.3300   0.0000          0.0000          0.0000          -80216389.9498  -64911145.2157  2816.9019       4759.2186       1317.8227       0.05379044      0.08068566      0.08068566      0.16137132      0.01344761      0.16137132      0.16137132      0.28727669      
13500000        -82984497.2659  -2761135.5212   0.0000          0.0000          0.0000          -80223361.7447  -64918142.0424  2865.4533       4765.9047       1321.3658       0.05371496      0.08057244      0.08057244      0.16114487      0.01342874      0.16114487      0.16114487      0.28827682      
13600000        -82995144.4045  -2761004.8340   0.0000          0.0000          0.0000          -80234139.5705  -64928925.4496  2893.7152       4772.3522       1324.7826       0.05364247      0.08046371      0.08046371      0.16092742      0.01341062      0.16092742      0.16092742      0.28923724      
13700000        -82958176.6293  -2738659.6676   0.0000          0.0000          0.0000          -80219516.9617  -64914347.8647  2890.7309       4758.7047       1317.5503       0.05379629      0.08069443      0.08069443      0.16138886      0.01344907      0.16138886      0.16138886      0.28719922      
13800000        -83024655.2027  -2783436.8133   0.0000          0.0000          0.0000          -80241218.3894  -64935813.6224  2732.7438       4780.7880       1329.2530       0.05354781      0.08032171      0.08032171      0.16064342      0.01338695      0.16064342      0.16064342      0.29049158      
13900000        -82969464.9429  -2740209.0956   0.0000          0.0000          0.0000          -80229255.8473  -64923958.6865  2775.2516       4762.2821       1319.4461       0.05375635      0.08063453      0.08063453      0.16126905      0.01343909      0.16126905      0.16126905      0.28772835      
14000000        -82985898.8296  -2766171.4993   0.0000          0.0000          0.0000          -80219727.3304  -64914428.4753  2791.2314       4767.3064       1322.1087       0.05369922      0.08054883      0.08054883      0.16109766      0.01342481      0.16109766      0.16109766      0.28848533      
14100000        -82966160.6259  -2734072.2976   0.0000          0.0000          0.0000          -80232088.3283  -64926936.2900  2909.2061       4759.1073       1317.7637       0.05379176      0.08068764      0.08068764      0.16137527      0.01344794      0.16137527      0.16137527      0.28725921      
14200000        -83054482.6069  -2812315.3183   0.0000          0.0000          0.0000          -80242167.2886  -64936597.4392  2604.4506       4791.2463       1334.7951       0.05343092      0.08014638      0.08014638      0.16029276      0.01335773      0.16029276      0.16029276      0.29204031      
14300000        -82998185.6313  -2755260.8717   0.0000          0.0000          0.0000          -80242924.7596  -64937493.3569  2666.2515       4769.4577       1323.2487       0.05367496      0.08051245      0.08051245      0.16102489      0.01341874      0.16102489      0.16102489      0.28880672      
14400000        -83000964.4606  -2768717.8406   0.0000          0.0000          0.0000          -80232246.6200  -64926815.1278  2686.5606       4775.2565       1326.3217       0.05360978      0.08041468      0.08041468      0.16082935      0.01340245      0.16082935      0.16082935      0.28967036      
14500000        -82979330.4533  -2759788.9286   0.0000          0.0000          0.0000          -80219541.5247  -64914323.8842  2883.2241       4770.3704       1323.7324       0.05366475      0.08049713      0.08049713      0.16099425      0.01341619      0.16099425      0.16099425      0.28894206      
14600000        -82940986.7728  -2737705.7604   0.0000          0.0000          0.0000          -80203281.0124  -64897934.2596  2706.6457       4756.8769       1316.5818       0.05381706      0.08072559      0.08072559      0.16145118      0.01345426      0.16145118      0.16145118      0.28692398      
14700000        -82898474.1871  -2701652.0241   0.0000          0.0000          0.0000          -80196822.1630  -64891584.9590  2769.9526       4743.7314       1309.6156       0.05396606      0.08094909      0.08094909      0.16189818      0.01349151      0.16189818      0.16189818      0.28494972      
14800000        -82835090.0005  -2648354.8089   0.0000          0.0000          0.0000          -80186735.1916  -64881724.8785  2930.1670       4724.7770       1299.5710       0.05418290      0.08127435      0.08127435      0.16254870      0.01354573      0.16254870      0.16254870      0.28207656      
14900000        -82799261.4671  -2610965.9704   0.0000          0.0000          0.0000          -80188295.4967  -64883394.5736  2992.0809       4711.2807       1292.4189       0.05433795      0.08150692      0.08150692      0.16301384      0.01358449      0.16301384      0.16301384      0.28002221      
15000000        -82873978.7579  -2672996.7419   0.0000          0.0000          0.0000          -80200982.0160  -64895962.1965  2956.3519       4734.9231       1304.9478       0.05406657      0.08109985      0.08109985      0.16219970      0.01351664      0.16219970      0.16219970      0.28361799      
15100000        -82917721.1364  -2707476.0167   0.0000          0.0000          0.0000          -80210245.1197  -64905084.5952  2865.7935       4749.1786       1312.5022       0.05390426      0.08085639      0.08085639      0.16171279      0.01347607      0.16171279      0.16171279      0.28576852      
15200000        -82913203.0664  -2707436.1251   0.0000          0.0000          0.0000          -80205766.9413  -64900542.1402  2801.0709       4749.0518       1312.4350       0.05390565      0.08085847      0.08085847      0.16171695      0.01347641      0.16171695      0.16171695      0.28575016      
15300000        -82907693.3084  -2698250.3276   0.0000          0.0000          0.0000          -80209442.9808  -64904306.9705  2870.3825       4743.5143       1309.5005       0.05396860      0.08095290      0.08095290      0.16190579      0.01349215      0.16190579      0.16190579      0.28491609      
15400000        -82860466.3559  -2660402.5099   0.0000          0.0000          0.0000          -80200063.8460  -64895078.1543  2968.7507       4728.7461       1301.6744       0.05413718      0.08120577      0.08120577      0.16241155      0.01353430      0.16241155      0.16241155      0.28268232      
15500000        -82872238.5320  -2671802.7469   0.0000          0.0000          0.0000          -80200435.7851  -64895441.7063  2972.8348       4732.2914       1303.5531       0.05409658      0.08114486      0.08114486      0.16228973      0.01352414      0.16228973      0.16228973      0.28322038      
15600000        -82941088.3122  -2717085.0704   0.0000          0.0000          0.0000          -80224003.2418  -64918614.1458  2653.1736       4753.7132       1314.9052       0.05385278      0.08077917      0.08077917      0.16155834      0.01346319      0.16155834      0.16155834      0.28645068      
15700000        -82913624.9222  -2692585.6171   0.0000          0.0000          0.0000          -80221039.3050  -64915796.9673  2759.7046       4742.2776       1308.8451       0.05398266      0.08097398      0.08097398      0.16194797      0.01349566      0.16194797      0.16194797      0.28472982      
15800000        -82931337.1885  -2713269.4434   0.0000          0.0000          0.0000          -80218067.7451  -64912814.8306  2772.8088       4749.0095       1312.4126       0.05390610      0.08085915      0.08085915      0.16171830      0.01347652      0.16171830      0.16171830      0.28574418      
15900000        -82947306.4649  -2733588.2503   0.0000          0.0000          0.0000          -80213718.2146  -64908611.0001  2944.9796       4756.5345       1316.4003       0.05382092      0.08073137      0.08073137      0.16146275      0.01345523      0.16146275      0.16146275      0.28687286      
16000000        -82903216.0503  -2685070.3079   0.0000          0.0000          0.0000          -80218145.7424  -64912958.7049  2813.4780       4741.8436       1308.6151       0.05398779      0.08098169      0.08098169      0.16196338      0.01349695      0.16196338      0.16196338      0.28466172      
16100000        -82871444.3660  -2672570.0171   0.0000          0.0000          0.0000          -80198874.3489  -64893794.4555  2888.4681       4732.7029       1303.7712       0.05409193      0.08113790      0.08113790      0.16227580      0.01352298      0.16227580      0.16227580      0.28328188      
16200000        -82903553.1536  -2692533.8592   0.0000          0.0000          0.0000          -80211019.2943  -64905919.4711  2892.5173       4739.5196       1307.3836       0.05401400      0.08102100      0.08102100      0.16204201      0.01350350      0.16204201      0.16204201      0.28431447      
16300000        -82920671.2434  -2713822.7489   0.0000          0.0000          0.0000          -80206848.4944  -64901790.6918  2961.3228       4747.1339       1311.4186       0.05392745      0.08089118      0.08089118      0.16178236      0.01348186      0.16178236      0.16178236      0.28546126      
16400000        -82905086.6518  -2698873.2635   0.0000          0.0000          0.0000          -80206213.3883  -64901051.9966  2827.2777       4738.4760       1306.8305       0.05402595      0.08103893      0.08103893      0.16207786      0.01350649      0.16207786      0.16207786      0.28415611      
16500000        -82941654.6793  -2722112.4425   0.0000          0.0000          0.0000          -80219542.2368  -64914211.3033  2715.2528       4754.8267       1315.4953       0.05384018      0.08076027      0.08076027      0.16152053      0.01346004      0.16152053      0.16152053      0.28661765      
16600000        -82963233.9113  -2738940.8019   0.0000          0.0000          0.0000          -80224293.1094  -64918999.3439  2766.6057       4758.8591       1317.6322       0.05379466      0.08069198      0.08069198      0.16138397      0.01344866      0.16138397      0.16138397      0.28722080      
16700000        -83023097.0207  -2787671.5784   0.0000          0.0000          0.0000          -80235425.4422  -64930112.0206  2804.0555       4775.0929       1326.2350       0.05361164      0.08041746      0.08041746      0.16083493      0.01340291      0.16083493      0.16083493      0.28964574      
16800000        -82957560.9376  -2721668.2820   0.0000          0.0000          0.0000          -80235892.6556  -64930676.0652  2821.2124       4752.4435       1314.2323       0.05386717      0.08080076      0.08080076      0.16160152      0.01346679      0.16160152      0.16160152      0.28625995      
16900000        -82953525.7514  -2732614.9908   0.0000          0.0000          0.0000          -80220910.7606  -64915644.2526  2776.3359       4753.8765       1314.9918       0.05385106      0.08077659      0.08077659      0.16155317      0.01346276      0.16155317      0.16155317      0.28647350      
17000000        -82979366.4782  -2760382.9796   0.0000          0.0000          0.0000          -80218983.4985  -64913607.3524  2708.7160       4765.8212       1321.3216       0.05371591      0.08057386      0.08057386      0.16114773      0.01342898      0.16114773      0.16114773      0.28826421      
17100000        -82962117.6318  -2745574.4592   0.0000          0.0000          0.0000          -80216543.1727  -64911310.0209  2837.5500       4761.7958       1319.1884       0.05376130      0.08064195      0.08064195      0.16128391      0.01344033      0.16128391      0.16128391      0.28766275      
17200000        -82970050.5702  -2743974.7325   0.0000          0.0000          0.0000          -80226075.8377  -64920722.0602  2724.3204       4763.8983       1320.3026       0.05373774      0.08060661      0.08060661      0.16121322      0.01343443      0.16121322      0.16121322      0.28797496      
17300000        -82970469.9960  -2738550.4793   0.0000          0.0000          0.0000          -80231919.5167  -64926565.4753  2716.5438       4761.7627       1319.1709       0.05376169      0.08064253      0.08064253      0.16128506      0.01344042      0.16128506      0.16128506      0.28765764      
17400000        -83012851.3916  -2769599.9360   0.0000          0.0000          0.0000          -80243251.4557  -64938174.2627  3033.7313       4773.2301       1325.2478       0.05363265      0.08044897      0.08044897      0.16089794      0.01340816      0.16089794      0.16089794      0.28936745      
17500000        -83011586.8327  -2777976.8494   0.0000          0.0000          0.0000          -80233609.9833  -64928487.5272  2986.9002       4772.7843       1325.0116       0.05363756      0.08045634      0.08045634      0.16091267      0.01340939      0.16091267      0.16091267      0.28930237      
17600000        -82992366.5675  -2763004.3924   0.0000          0.0000          0.0000          -80229362.1751  -64924199.0125  2928.7577       4767.8277       1322.3849       0.05369333      0.08053999      0.08053999      0.16107999      0.01342333      0.16107999      0.16107999      0.28856338      
17700000        -82914078.0292  -2698025.2105   0.0000          0.0000          0.0000          -80216052.8188  -64911109.4443  3050.3467       4739.9121       1307.5916       0.05400995      0.08101492      0.08101492      0.16202985      0.01350249      0.16202985      0.16202985      0.28436818      
17800000        -82941638.9760  -2714741.4713   0.0000          0.0000          0.0000          -80226897.5048  -64921784.3238  2913.2745       4749.2177       1312.5229       0.05390389      0.08085583      0.08085583      0.16171167      0.01347597      0.16171167      0.16171167      0.28577346      
17900000        -82895966.0509  -2679012.7873   0.0000          0.0000          0.0000          -80216953.2636  -64911968.3820  2994.8094       4735.9237       1305.4780       0.05405522      0.08108284      0.08108284      0.16216567      0.01351381      0.16216567      0.16216567      0.28376827      
18000000        -82844814.1472  -2652072.1240   0.0000          0.0000          0.0000          -80192742.0231  -64887844.5023  3053.0298       4727.6398       1301.0881       0.05415016      0.08122524      0.08122524      0.16245048      0.01353754      0.16245048      0.16245048      0.28251038      
