#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOT_MOL         TOT_DENS        MOLFRACT_ZN1    MOLFRACT_C1     MOLFRACT_C2     MOLFRACT_C3     MOLFRACT_O1     MOLFRACT_O2     MOLFRACT_H3     MOLFRACT_CO2    
11600000        -83682275.5852  -3277138.5535   0.0000          0.0000          0.0000          -80405137.0317  -65099138.7110  2752.0789       4955.0172       1421.5825       0.05166482      0.07749723      0.07749723      0.15499445      0.01291620      0.15499445      0.15499445      0.31544116      
11700000        -83659544.2071  -3258697.6477   0.0000          0.0000          0.0000          -80400846.5593  -65094848.3422  2740.8271       4951.7892       1419.8718       0.05169851      0.07754776      0.07754776      0.15509553      0.01292463      0.15509553      0.15509553      0.31499476      
11800000        -83673262.9322  -3283125.3389   0.0000          0.0000          0.0000          -80390137.5934  -65084223.7461  2849.0382       4958.5667       1423.4634       0.05162784      0.07744176      0.07744176      0.15488353      0.01290696      0.15488353      0.15488353      0.31593109      
11900000        -83631678.0354  -3248421.7027   0.0000          0.0000          0.0000          -80383256.3327  -65077489.9119  2962.6966       4948.9672       1418.3764       0.05172801      0.07759202      0.07759202      0.15518404      0.01293200      0.15518404      0.15518404      0.31460384      
12000000        -83627942.4470  -3248910.5093   0.0000          0.0000          0.0000          -80379031.9377  -65073088.4645  2780.3091       4947.4506       1417.5727       0.05174384      0.07761576      0.07761576      0.15523152      0.01293596      0.15523152      0.15523152      0.31439411      
12100000        -83631548.8377  -3245954.3834   0.0000          0.0000          0.0000          -80385594.4543  -65079581.5241  2697.5545       4943.6704       1415.5694       0.05178342      0.07767513      0.07767513      0.15535027      0.01294586      0.15535027      0.15535027      0.31386966      
12200000        -83629822.9009  -3241513.7341   0.0000          0.0000          0.0000          -80388309.1668  -65082310.4784  2720.8844       4946.2539       1416.9385       0.05175636      0.07763454      0.07763454      0.15526907      0.01293909      0.15526907      0.15526907      0.31422827      
12300000        -83637039.1093  -3249090.6090   0.0000          0.0000          0.0000          -80387948.5003  -65082072.3380  2835.6848       4944.0577       1415.7747       0.05177937      0.07766906      0.07766906      0.15533812      0.01294484      0.15533812      0.15533812      0.31392332      
12400000        -83653875.0950  -3264648.6030   0.0000          0.0000          0.0000          -80389226.4919  -65083540.9897  3045.8015       4949.5888       1418.7057       0.05172149      0.07758224      0.07758224      0.15516447      0.01293037      0.15516447      0.15516447      0.31469024      
12500000        -83668260.0323  -3275028.9769   0.0000          0.0000          0.0000          -80393231.0554  -65087499.7157  3009.7812       4952.3795       1420.1847       0.05169235      0.07753852      0.07753852      0.15507705      0.01292309      0.15507705      0.15507705      0.31507638      
12600000        -83666246.9765  -3260525.4675   0.0000          0.0000          0.0000          -80405721.5090  -65099902.8654  2923.1743       4952.5777       1420.2897       0.05169027      0.07753541      0.07753541      0.15507082      0.01292257      0.15507082      0.15507082      0.31510387      
12700000        -83671131.7950  -3271053.5600   0.0000          0.0000          0.0000          -80400078.2350  -65094105.3388  2770.4498       4953.0121       1420.5199       0.05168573      0.07752859      0.07752859      0.15505719      0.01292143      0.15505719      0.15505719      0.31516409      
12800000        -83704531.1528  -3304020.6700   0.0000          0.0000          0.0000          -80400510.4829  -65094514.2789  2783.9757       4963.4830       1426.0687       0.05157672      0.07736507      0.07736507      0.15473015      0.01289418      0.15473015      0.15473015      0.31660853      
12900000        -83692658.1207  -3288693.9125   0.0000          0.0000          0.0000          -80403964.2082  -65098001.2879  2789.9406       4955.7169       1421.9532       0.05165757      0.07748635      0.07748635      0.15497271      0.01291439      0.15497271      0.15497271      0.31553721      
13000000        -83686730.4095  -3282211.5701   0.0000          0.0000          0.0000          -80404518.8395  -65098403.3984  2641.6247       4956.9123       1422.5867       0.05164507      0.07746761      0.07746761      0.15493522      0.01291127      0.15493522      0.15493522      0.31570276      
13100000        -83706669.3536  -3290593.4199   0.0000          0.0000          0.0000          -80416075.9337  -65110052.4273  2745.4864       4960.3028       1424.3835       0.05160977      0.07741465      0.07741465      0.15482931      0.01290244      0.15482931      0.15482931      0.31617055      
13200000        -83703916.8932  -3293954.5658   0.0000          0.0000          0.0000          -80409962.3274  -65103768.4983  2587.1412       4963.7078       1426.1878       0.05157438      0.07736157      0.07736157      0.15472315      0.01289360      0.15472315      0.15472315      0.31663944      
13300000        -83687133.6277  -3279786.7023   0.0000          0.0000          0.0000          -80407346.9254  -65101261.3092  2676.6818       4958.3997       1423.3749       0.05162961      0.07744441      0.07744441      0.15488882      0.01290740      0.15488882      0.15488882      0.31590769      
13400000        -83682706.0541  -3279516.8908   0.0000          0.0000          0.0000          -80403189.1633  -65097183.3586  2760.9670       4959.6714       1424.0489       0.05161636      0.07742454      0.07742454      0.15484909      0.01290409      0.15484909      0.15484909      0.31608320      
13500000        -83688928.6449  -3290786.7404   0.0000          0.0000          0.0000          -80398141.9045  -65092036.1917  2665.7232       4960.9974       1424.7515       0.05160259      0.07740389      0.07740389      0.15480777      0.01290065      0.15480777      0.15480777      0.31626566      
13600000        -83682965.6733  -3272778.3305   0.0000          0.0000          0.0000          -80410187.3428  -65104053.0318  2617.1677       4955.3240       1421.7450       0.05166163      0.07749245      0.07749245      0.15498490      0.01291541      0.15498490      0.15498490      0.31548336      
13700000        -83673589.5760  -3263888.1681   0.0000          0.0000          0.0000          -80409701.4079  -65103567.8348  2616.6135       4954.9567       1421.5504       0.05166545      0.07749818      0.07749818      0.15499635      0.01291636      0.15499635      0.15499635      0.31543277      
13800000        -83668871.7432  -3262176.8642   0.0000          0.0000          0.0000          -80406694.8790  -65100742.3275  2787.3025       4952.0194       1419.9938       0.05169617      0.07754426      0.07754426      0.15508851      0.01292404      0.15508851      0.15508851      0.31502574      
13900000        -83646442.4167  -3244984.1316   0.0000          0.0000          0.0000          -80401458.2851  -65095543.6938  2804.7721       4946.1944       1416.9070       0.05175698      0.07763547      0.07763547      0.15527095      0.01293925      0.15527095      0.15527095      0.31421999      
14000000        -83689837.2510  -3284969.0911   0.0000          0.0000          0.0000          -80404868.1599  -65099007.5827  2897.7100       4957.2595       1422.7707       0.05164153      0.07746229      0.07746229      0.15492458      0.01291038      0.15492458      0.15492458      0.31574975      
14100000        -83706124.4003  -3305613.1040   0.0000          0.0000          0.0000          -80400511.2963  -65094711.1517  2977.7086       4962.8216       1425.7183       0.05158359      0.07737538      0.07737538      0.15475076      0.01289590      0.15475076      0.15475076      0.31651748      
14200000        -83714365.7043  -3294105.7404   0.0000          0.0000          0.0000          -80420259.9638  -65114315.4172  2834.9693       4963.2943       1425.9687       0.05157868      0.07736801      0.07736801      0.15473603      0.01289467      0.15473603      0.15473603      0.31658253      
14300000        -83702393.9991  -3294672.5710   0.0000          0.0000          0.0000          -80407721.4281  -65101727.6383  2768.1949       4958.3106       1423.3277       0.05163053      0.07744579      0.07744579      0.15489159      0.01290763      0.15489159      0.15489159      0.31589548      
14400000        -83724426.0862  -3309872.1219   0.0000          0.0000          0.0000          -80414553.9643  -65108668.7288  2896.5421       4963.9373       1426.3094       0.05157197      0.07735796      0.07735796      0.15471592      0.01289299      0.15471592      0.15471592      0.31667134      
14500000        -83690939.5952  -3279906.6442   0.0000          0.0000          0.0000          -80411032.9510  -65105257.0751  2967.8324       4953.1150       1420.5744       0.05168473      0.07752710      0.07752710      0.15505420      0.01292118      0.15505420      0.15505420      0.31517727      
14600000        -83673982.8721  -3280073.1995   0.0000          0.0000          0.0000          -80393909.6726  -65088048.4964  2884.4773       4953.6680       1420.8675       0.05167890      0.07751835      0.07751835      0.15503669      0.01291972      0.15503669      0.15503669      0.31525460      
14700000        -83649388.8201  -3256211.5768   0.0000          0.0000          0.0000          -80393177.2433  -65087331.1681  2878.0489       4947.5478       1417.6242       0.05174285      0.07761427      0.07761427      0.15522854      0.01293571      0.15522854      0.15522854      0.31440726      
14800000        -83639972.2998  -3250601.0388   0.0000          0.0000          0.0000          -80389371.2609  -65083402.7094  2743.5487       4944.1297       1415.8128       0.05177859      0.07766788      0.07766788      0.15533577      0.01294465      0.15533577      0.15533577      0.31393369      
14900000        -83634843.9164  -3250204.3905   0.0000          0.0000          0.0000          -80384639.5259  -65078611.9507  2689.6650       4945.5908       1416.5871       0.05176330      0.07764494      0.07764494      0.15528989      0.01294082      0.15528989      0.15528989      0.31413633      
15000000        -83649821.6289  -3255803.7304   0.0000          0.0000          0.0000          -80394017.8985  -65088024.1656  2728.8534       4947.1106       1417.3925       0.05174739      0.07762109      0.07762109      0.15524217      0.01293685      0.15524217      0.15524217      0.31434707      
15100000        -83626887.5522  -3233336.8560   0.0000          0.0000          0.0000          -80393550.6962  -65087515.5943  2663.1776       4940.2008       1413.7308       0.05181980      0.07772970      0.07772970      0.15545941      0.01295495      0.15545941      0.15545941      0.31338761      
15200000        -83634420.7085  -3239913.5567   0.0000          0.0000          0.0000          -80394507.1518  -65088438.0952  2631.8710       4940.9536       1414.1297       0.05181189      0.07771783      0.07771783      0.15543566      0.01295297      0.15543566      0.15543566      0.31349251      
15300000        -83601470.0430  -3210647.0193   0.0000          0.0000          0.0000          -80390823.0237  -65084809.8717  2671.7416       4936.3955       1411.7142       0.05185975      0.07778962      0.07778962      0.15557925      0.01296494      0.15557925      0.15557925      0.31285832      
15400000        -83610879.3342  -3216338.7827   0.0000          0.0000          0.0000          -80394540.5515  -65088572.5477  2724.3132       4938.5058       1412.8325       0.05183756      0.07775635      0.07775635      0.15551269      0.01295939      0.15551269      0.15551269      0.31315227      
15500000        -83628043.3077  -3227571.0607   0.0000          0.0000          0.0000          -80400472.2471  -65094417.2324  2654.5041       4943.3958       1415.4239       0.05178630      0.07767944      0.07767944      0.15535889      0.01294657      0.15535889      0.15535889      0.31383157      
15600000        -83641791.6228  -3231018.2376   0.0000          0.0000          0.0000          -80410773.3852  -65104707.4202  2644.1074       4943.5532       1415.5073       0.05178464      0.07767697      0.07767697      0.15535393      0.01294616      0.15535393      0.15535393      0.31385346      
15700000        -83626188.5867  -3229156.9691   0.0000          0.0000          0.0000          -80397031.6176  -65091014.6362  2698.2186       4945.0109       1416.2798       0.05176945      0.07765418      0.07765418      0.15530836      0.01294236      0.15530836      0.15530836      0.31405476      
15800000        -83599303.3849  -3200203.4616   0.0000          0.0000          0.0000          -80399099.9232  -65093115.2757  2698.9769       4936.0347       1411.5230       0.05186353      0.07779529      0.07779529      0.15559059      0.01296588      0.15559059      0.15559059      0.31280823      
15900000        -83647526.8509  -3239518.9461   0.0000          0.0000          0.0000          -80408007.9048  -65102200.1642  2908.1695       4945.2127       1416.3867       0.05176727      0.07765090      0.07765090      0.15530181      0.01294182      0.15530181      0.15530181      0.31408369      
16000000        -83646653.1082  -3247039.2329   0.0000          0.0000          0.0000          -80399613.8753  -65093721.7089  2837.1004       4949.0097       1418.3989       0.05172755      0.07759132      0.07759132      0.15518265      0.01293189      0.15518265      0.15518265      0.31460997      
16100000        -83687310.3903  -3285503.1247   0.0000          0.0000          0.0000          -80401807.2656  -65095850.5910  2809.2152       4959.4207       1423.9160       0.05161897      0.07742845      0.07742845      0.15485691      0.01290474      0.15485691      0.15485691      0.31604865      
16200000        -83693982.2191  -3283383.1557   0.0000          0.0000          0.0000          -80410599.0634  -65104463.4354  2630.0958       4959.3735       1423.8910       0.05161945      0.07742918      0.07742918      0.15485835      0.01290486      0.15485835      0.15485835      0.31604227      
16300000        -83698621.9397  -3292831.4799   0.0000          0.0000          0.0000          -80405790.4598  -65099636.0297  2612.6279       4959.7528       1424.0920       0.05161549      0.07742324      0.07742324      0.15484648      0.01290387      0.15484648      0.15484648      0.31609471      
16400000        -83697311.1327  -3296092.7416   0.0000          0.0000          0.0000          -80401218.3911  -65095071.5629  2620.4268       4959.8088       1424.1217       0.05161492      0.07742239      0.07742239      0.15484477      0.01290373      0.15484477      0.15484477      0.31610227      
16500000        -83706693.1515  -3301022.0361   0.0000          0.0000          0.0000          -80405671.1154  -65099599.1176  2708.5695       4963.5932       1426.1271       0.05157557      0.07736336      0.07736336      0.15472672      0.01289389      0.15472672      0.15472672      0.31662366      
16600000        -83663288.9600  -3268062.6257   0.0000          0.0000          0.0000          -80395226.3342  -65089217.0114  2728.1748       4951.3495       1419.6388       0.05170311      0.07755466      0.07755466      0.15510932      0.01292578      0.15510932      0.15510932      0.31493384      
16700000        -83663703.5168  -3266876.9311   0.0000          0.0000          0.0000          -80396826.5858  -65090830.1370  2738.2048       4950.5410       1419.2104       0.05171153      0.07756730      0.07756730      0.15513460      0.01292788      0.15513460      0.15513460      0.31482220      
16800000        -83640710.4882  -3244449.2675   0.0000          0.0000          0.0000          -80396261.2207  -65090303.6803  2746.2173       4941.7581       1414.5560       0.05180348      0.07770522      0.07770522      0.15541045      0.01295087      0.15541045      0.15541045      0.31360387      
16900000        -83616538.6221  -3222429.5848   0.0000          0.0000          0.0000          -80394109.0373  -65088185.5098  2758.4874       4935.5772       1411.2806       0.05186837      0.07780255      0.07780255      0.15560511      0.01296709      0.15560511      0.15560511      0.31274411      
17000000        -83602420.0848  -3219081.7146   0.0000          0.0000          0.0000          -80383338.3703  -65077716.8581  3049.9680       4932.5824       1409.6935       0.05189982      0.07784973      0.07784973      0.15569947      0.01297496      0.15569947      0.15569947      0.31232735      
17100000        -83585435.0787  -3211061.0023   0.0000          0.0000          0.0000          -80374374.0765  -65068729.6282  3030.6235       4933.6034       1410.2346       0.05188907      0.07783361      0.07783361      0.15566722      0.01297227      0.15566722      0.15566722      0.31246977      
17200000        -83594947.8293  -3221351.8539   0.0000          0.0000          0.0000          -80373595.9754  -65067771.8730  2855.8824       4935.0000       1410.9747       0.05187439      0.07781159      0.07781159      0.15562318      0.01296860      0.15562318      0.15562318      0.31266430      
17300000        -83576278.0332  -3207465.8111   0.0000          0.0000          0.0000          -80368812.2221  -65063108.3688  2962.3432       4931.0804       1408.8976       0.05191564      0.07787346      0.07787346      0.15574692      0.01297891      0.15574692      0.15574692      0.31211778      
17400000        -83626284.8141  -3245518.3632   0.0000          0.0000          0.0000          -80380766.4509  -65075158.6553  3100.5559       4943.0640       1415.2481       0.05178976      0.07768464      0.07768464      0.15536928      0.01294744      0.15536928      0.15536928      0.31378569      
17500000        -83643757.6317  -3252257.8519   0.0000          0.0000          0.0000          -80391499.7798  -65085887.2882  3113.3509       4948.0362       1417.8830       0.05173771      0.07760656      0.07760656      0.15521313      0.01293443      0.15521313      0.15521313      0.31447535      
17600000        -83612916.3091  -3232201.8980   0.0000          0.0000          0.0000          -80380714.4111  -65074990.0524  2979.0531       4941.6598       1414.5039       0.05180449      0.07770673      0.07770673      0.15541347      0.01295112      0.15541347      0.15541347      0.31359052      
17700000        -83577131.0771  -3205997.9500   0.0000          0.0000          0.0000          -80371133.1271  -65065446.8074  2971.3546       4928.6577       1407.6137       0.05194122      0.07791183      0.07791183      0.15582367      0.01298531      0.15582367      0.15582367      0.31177880      
17800000        -83584367.8396  -3213146.6651   0.0000          0.0000          0.0000          -80371221.1746  -65065558.5401  3006.2271       4931.8380       1409.2991       0.05190764      0.07786146      0.07786146      0.15572292      0.01297691      0.15572292      0.15572292      0.31222376      
17900000        -83597790.0949  -3223327.6709   0.0000          0.0000          0.0000          -80374462.4240  -65068705.1426  2928.6177       4936.6813       1411.8657       0.05185673      0.07778509      0.07778509      0.15557018      0.01296418      0.15557018      0.15557018      0.31289836      
18000000        -83605592.2416  -3232547.6518   0.0000          0.0000          0.0000          -80373044.5898  -65067234.7656  2873.3421       4935.9045       1411.4540       0.05186488      0.07779732      0.07779732      0.15559464      0.01296622      0.15559464      0.15559464      0.31279036      
18100000        -83594500.6064  -3222870.7860   0.0000          0.0000          0.0000          -80371629.8203  -65065674.5424  2721.2594       4934.0200       1410.4554       0.05188473      0.07782709      0.07782709      0.15565418      0.01297118      0.15565418      0.15565418      0.31252737      
18200000        -83573996.5666  -3197141.5663   0.0000          0.0000          0.0000          -80376855.0003  -65070979.0033  2773.1009       4926.2196       1406.3217       0.05196684      0.07795027      0.07795027      0.15590053      0.01299171      0.15590053      0.15590053      0.31143932      
18300000        -83613147.1276  -3232281.2364   0.0000          0.0000          0.0000          -80380865.8913  -65075015.1748  2835.5641       4936.7898       1411.9232       0.05185561      0.07778341      0.07778341      0.15556682      0.01296390      0.15556682      0.15556682      0.31291321      
18400000        -83630580.8669  -3238413.0152   0.0000          0.0000          0.0000          -80392167.8517  -65086362.2609  2898.4973       4941.8520       1414.6058       0.05180246      0.07770370      0.07770370      0.15540739      0.01295062      0.15540739      0.15540739      0.31361734      
18500000        -83633131.4732  -3244231.6444   0.0000          0.0000          0.0000          -80388899.8288  -65083029.3402  2841.4154       4944.0739       1415.7832       0.05177920      0.07766880      0.07766880      0.15533759      0.01294480      0.15533759      0.15533759      0.31392563      
18600000        -83640097.0404  -3249201.5297   0.0000          0.0000          0.0000          -80390895.5108  -65084915.3010  2740.7264       4946.6415       1417.1439       0.05175232      0.07762848      0.07762848      0.15525695      0.01293808      0.15525695      0.15525695      0.31428179      
18700000        -83625143.3761  -3231074.7404   0.0000          0.0000          0.0000          -80394068.6357  -65088031.2921  2665.5676       4941.5174       1414.4285       0.05180596      0.07770894      0.07770894      0.15541789      0.01295149      0.15541789      0.15541789      0.31357099      
18800000        -83625505.5384  -3219014.5281   0.0000          0.0000          0.0000          -80406491.0103  -65100380.4377  2588.3408       4940.3810       1413.8262       0.05181789      0.07772683      0.07772683      0.15545367      0.01295447      0.15545367      0.15545367      0.31341297      
18900000        -83644491.1535  -3245925.9004   0.0000          0.0000          0.0000          -80398565.2531  -65092561.9537  2714.0524       4945.6226       1416.6039       0.05176296      0.07764443      0.07764443      0.15528887      0.01294074      0.15528887      0.15528887      0.31414083      
19000000        -83635871.6901  -3234076.3812   0.0000          0.0000          0.0000          -80401795.3089  -65095803.1649  2720.1498       4944.1847       1415.8420       0.05177802      0.07766704      0.07766704      0.15533407      0.01294451      0.15533407      0.15533407      0.31394119      
19100000        -83689493.0153  -3278656.5760   0.0000          0.0000          0.0000          -80410836.4393  -65104752.2721  2674.3263       4957.3181       1422.8018       0.05164085      0.07746128      0.07746128      0.15492256      0.01291021      0.15492256      0.15492256      0.31575870      
19200000        -83640085.8707  -3243274.1319   0.0000          0.0000          0.0000          -80396811.7388  -65090761.9079  2657.0282       4942.6398       1415.0232       0.05179422      0.07769134      0.07769134      0.15538267      0.01294856      0.15538267      0.15538267      0.31372654      
19300000        -83645521.8455  -3245192.7563   0.0000          0.0000          0.0000          -80400329.0892  -65094256.0105  2642.6998       4945.1753       1416.3669       0.05176768      0.07765152      0.07765152      0.15530304      0.01294192      0.15530304      0.15530304      0.31407822      
19400000        -83675592.7205  -3275429.3812   0.0000          0.0000          0.0000          -80400163.3393  -65094046.1514  2618.1341       4950.7310       1419.3111       0.05170956      0.07756433      0.07756433      0.15512867      0.01292739      0.15512867      0.15512867      0.31484839      
19500000        -83667891.9959  -3270576.7709   0.0000          0.0000          0.0000          -80397315.2250  -65091147.1154  2562.4803       4949.3858       1418.5982       0.05172362      0.07758543      0.07758543      0.15517086      0.01293091      0.15517086      0.15517086      0.31466202      
19600000        -83689214.9359  -3301664.2623   0.0000          0.0000          0.0000          -80387550.6736  -65081268.9400  2475.8450       4957.0581       1422.6640       0.05164356      0.07746533      0.07746533      0.15493067      0.01291089      0.15493067      0.15493067      0.31572289      
19700000        -83654436.5886  -3277546.8751   0.0000          0.0000          0.0000          -80376889.7135  -65070684.6978  2519.6331       4947.6969       1417.7032       0.05174130      0.07761196      0.07761196      0.15522391      0.01293533      0.15522391      0.15522391      0.31442772      
19800000        -83633855.7155  -3254888.1969   0.0000          0.0000          0.0000          -80378967.5186  -65072784.6686  2524.5680       4942.7986       1415.1074       0.05179255      0.07768882      0.07768882      0.15537765      0.01294814      0.15537765      0.15537765      0.31374873      
19900000        -83626292.1553  -3246682.8571   0.0000          0.0000          0.0000          -80379609.2982  -65073456.8604  2552.5075       4942.0957       1414.7349       0.05179991      0.07769986      0.07769986      0.15539972      0.01294998      0.15539972      0.15539972      0.31365122      
20000000        -83654101.9224  -3267764.4590   0.0000          0.0000          0.0000          -80386337.4634  -65080375.4953  2762.8279       4947.7388       1417.7254       0.05174084      0.07761126      0.07761126      0.15522251      0.01293521      0.15522251      0.15522251      0.31443389      
20100000        -83651602.7948  -3267178.4697   0.0000          0.0000          0.0000          -80384424.3251  -65078392.4494  2693.6772       4947.9539       1417.8394       0.05173858      0.07760786      0.07760786      0.15521573      0.01293464      0.15521573      0.15521573      0.31446388      
20200000        -83632271.5155  -3250868.0456   0.0000          0.0000          0.0000          -80381403.4699  -65075347.6455  2651.9696       4942.9055       1415.1641       0.05179142      0.07768713      0.07768713      0.15537425      0.01294785      0.15537425      0.15537425      0.31376373      
20300000        -83637127.0546  -3244100.4854   0.0000          0.0000          0.0000          -80393026.5692  -65086978.3623  2653.0784       4941.0552       1414.1836       0.05181082      0.07771624      0.07771624      0.15543247      0.01295271      0.15543247      0.15543247      0.31350659      
20400000        -83629744.1394  -3231299.1017   0.0000          0.0000          0.0000          -80398445.0378  -65092324.5015  2578.0889       4940.2990       1413.7828       0.05181875      0.07772812      0.07772812      0.15545624      0.01295469      0.15545624      0.15545624      0.31340163      
20500000        -83631814.8969  -3231633.4455   0.0000          0.0000          0.0000          -80400181.4514  -65094023.6088  2527.3426       4936.4784       1411.7581       0.05185889      0.07778834      0.07778834      0.15557667      0.01296472      0.15557667      0.15557667      0.31286969      
20600000        -83666742.4328  -3261561.6079   0.0000          0.0000          0.0000          -80405180.8249  -65099086.8743  2634.7365       4948.8449       1418.3116       0.05172927      0.07759390      0.07759390      0.15518780      0.01293232      0.15518780      0.15518780      0.31458720      
20700000        -83664226.4027  -3258133.6913   0.0000          0.0000          0.0000          -80406092.7114  -65099977.2282  2610.4238       4948.0546       1417.8927       0.05173753      0.07760630      0.07760630      0.15521260      0.01293438      0.15521260      0.15521260      0.31447766      
20800000        -83675527.7631  -3264693.8204   0.0000          0.0000          0.0000          -80410833.9427  -65104564.7932  2471.6418       4952.2858       1420.1350       0.05169331      0.07753997      0.07753997      0.15507994      0.01292333      0.15507994      0.15507994      0.31506359      
20900000        -83650126.6325  -3256044.8014   0.0000          0.0000          0.0000          -80394081.8311  -65087923.1743  2564.4334       4947.2538       1417.4684       0.05174592      0.07761888      0.07761888      0.15523777      0.01293648      0.15523777      0.15523777      0.31436652      
21000000        -83645407.5929  -3247423.0379   0.0000          0.0000          0.0000          -80397984.5549  -65091811.4022  2542.8754       4945.2463       1416.4045       0.05176690      0.07765034      0.07765034      0.15530069      0.01294172      0.15530069      0.15530069      0.31408863      
21100000        -83650316.1205  -3247436.6633   0.0000          0.0000          0.0000          -80402879.4572  -65096738.0643  2570.2600       4944.0025       1415.7454       0.05177992      0.07766988      0.07766988      0.15533977      0.01294498      0.15533977      0.15533977      0.31391602      
21200000        -83658426.7238  -3260551.1264   0.0000          0.0000          0.0000          -80397875.5974  -65091573.0367  2424.6391       4948.4221       1418.0875       0.05173373      0.07760060      0.07760060      0.15520119      0.01293343      0.15520119      0.15520119      0.31452807      
21300000        -83686943.4777  -3285026.0864   0.0000          0.0000          0.0000          -80401917.3913  -65095644.0550  2476.6107       4954.8886       1421.5143       0.05166618      0.07749927      0.07749927      0.15499854      0.01291655      0.15499854      0.15499854      0.31542310      
21400000        -83690601.9543  -3295105.1144   0.0000          0.0000          0.0000          -80395496.8399  -65089429.5498  2690.9473       4957.2454       1422.7632       0.05164163      0.07746244      0.07746244      0.15492488      0.01291041      0.15492488      0.15492488      0.31574842      
21500000        -83705575.6263  -3298116.8940   0.0000          0.0000          0.0000          -80407458.7323  -65101327.8992  2636.9963       4959.9721       1424.2082       0.05161323      0.07741985      0.07741985      0.15483970      0.01290331      0.15483970      0.15483970      0.31612465      
21600000        -83676762.4744  -3277921.6711   0.0000          0.0000          0.0000          -80398840.8033  -65092823.2060  2736.8980       4956.1816       1422.1995       0.05165274      0.07747911      0.07747911      0.15495821      0.01291318      0.15495821      0.15495821      0.31560123      
