#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOT_MOL         TOT_DENS        MOLFRACT_ZN1    MOLFRACT_C1     MOLFRACT_C2     MOLFRACT_C3     MOLFRACT_O1     MOLFRACT_O2     MOLFRACT_H3     MOLFRACT_CO2    
11600000        -83781890.7585  -3355155.4364   0.0000          0.0000          0.0000          -80426735.3220  -65120781.3683  2882.8167       4979.5704       1434.5939       0.05141008      0.07711512      0.07711512      0.15423024      0.01285252      0.15423024      0.15423024      0.31881646      
11700000        -83786096.9183  -3359104.0646   0.0000          0.0000          0.0000          -80426992.8537  -65121057.8673  2899.6428       4978.9616       1434.2713       0.05141636      0.07712454      0.07712454      0.15424909      0.01285409      0.15424909      0.15424909      0.31873319      
11800000        -83780553.3460  -3356406.8511   0.0000          0.0000          0.0000          -80424146.4949  -65118102.9268  2798.5189       4981.0817       1435.3948       0.05139449      0.07709173      0.07709173      0.15418346      0.01284862      0.15418346      0.15418346      0.31902307      
11900000        -83748813.4556  -3339928.2092   0.0000          0.0000          0.0000          -80408885.2464  -65102943.7283  2876.5569       4974.2557       1431.7775       0.05146503      0.07719755      0.07719755      0.15439510      0.01286626      0.15439510      0.15439510      0.31808830      
12000000        -83756119.4596  -3334001.0084   0.0000          0.0000          0.0000          -80422118.4512  -65116204.2268  2908.3863       4975.5451       1432.4608       0.05145168      0.07717752      0.07717752      0.15435504      0.01286292      0.15435504      0.15435504      0.31826523      
12100000        -83741018.2447  -3323284.1821   0.0000          0.0000          0.0000          -80417734.0626  -65111717.1500  2794.8765       4972.4688       1430.8306       0.05148353      0.07722530      0.07722530      0.15445059      0.01287088      0.15445059      0.15445059      0.31784321      
12200000        -83738299.2783  -3323151.0061   0.0000          0.0000          0.0000          -80415148.2722  -65109171.1968  2833.8080       4972.2113       1430.6941       0.05148618      0.07722927      0.07722927      0.15445855      0.01287155      0.15445855      0.15445855      0.31780808      
12300000        -83780428.3469  -3352869.1816   0.0000          0.0000          0.0000          -80427559.1652  -65121412.0215  2687.0391       4978.8348       1434.2041       0.05141767      0.07712651      0.07712651      0.15425302      0.01285442      0.15425302      0.15425302      0.31871582      
12400000        -83757032.2895  -3339668.3359   0.0000          0.0000          0.0000          -80417363.9537  -65111112.0541  2563.5844       4973.5191       1431.3872       0.05147265      0.07720897      0.07720897      0.15441795      0.01286816      0.15441795      0.15441795      0.31798741      
12500000        -83758108.3575  -3338182.8446   0.0000          0.0000          0.0000          -80419925.5129  -65113679.8547  2570.9875       4973.8494       1431.5622       0.05146921      0.07720381      0.07720381      0.15440763      0.01286730      0.15440763      0.15440763      0.31803297      
12600000        -83792327.2514  -3351057.7404   0.0000          0.0000          0.0000          -80441269.5110  -65135014.8051  2579.4440       4978.8254       1434.1991       0.05141777      0.07712665      0.07712665      0.15425330      0.01285444      0.15425330      0.15425330      0.31871460      
12700000        -83805538.2699  -3367545.2986   0.0000          0.0000          0.0000          -80437992.9714  -65131780.5610  2645.2096       4985.4974       1437.7348       0.05134894      0.07702342      0.07702342      0.15404683      0.01283724      0.15404683      0.15404683      0.31962650      
12800000        -83810282.6402  -3368018.0224   0.0000          0.0000          0.0000          -80442264.6178  -65135976.7422  2571.7580       4986.0698       1438.0382       0.05134306      0.07701458      0.07701458      0.15402917      0.01283576      0.15402917      0.15402917      0.31970450      
12900000        -83807387.4054  -3370408.2545   0.0000          0.0000          0.0000          -80436979.1509  -65130663.8601  2545.4676       4986.3896       1438.2076       0.05133977      0.07700966      0.07700966      0.15401932      0.01283494      0.15401932      0.15401932      0.31974799      
13000000        -83769182.2306  -3339071.8086   0.0000          0.0000          0.0000          -80430110.4220  -65123957.3933  2677.6465       4977.8376       1433.6757       0.05142798      0.07714196      0.07714196      0.15428393      0.01285699      0.15428393      0.15428393      0.31857931      
13100000        -83785750.8038  -3354874.0215   0.0000          0.0000          0.0000          -80430876.7823  -65124766.4668  2738.7122       4983.0548       1436.4404       0.05137412      0.07706118      0.07706118      0.15412237      0.01284353      0.15412237      0.15412237      0.31929287      
13200000        -83800912.4893  -3366008.8115   0.0000          0.0000          0.0000          -80434903.6778  -65128764.3312  2716.2481       4984.9216       1437.4297       0.05135489      0.07703233      0.07703233      0.15406466      0.01283872      0.15406466      0.15406466      0.31954773      
13300000        -83779910.6871  -3351669.7626   0.0000          0.0000          0.0000          -80428240.9245  -65122042.9957  2642.4378       4980.5927       1435.1357       0.05139952      0.07709928      0.07709928      0.15419857      0.01284988      0.15419857      0.15419857      0.31895633      
13400000        -83769208.2076  -3343046.6814   0.0000          0.0000          0.0000          -80426161.5262  -65119912.0008  2589.8984       4980.3246       1434.9936       0.05140229      0.07710343      0.07710343      0.15420687      0.01285057      0.15420687      0.15420687      0.31891967      
13500000        -83776166.9913  -3350632.5892   0.0000          0.0000          0.0000          -80425534.4021  -65119337.7892  2636.8002       4978.6160       1434.0881       0.05141992      0.07712989      0.07712989      0.15425977      0.01285498      0.15425977      0.15425977      0.31868600      
13600000        -83794188.0474  -3363554.2083   0.0000          0.0000          0.0000          -80430633.8392  -65124409.6041  2615.9137       4980.5307       1435.1029       0.05140016      0.07710024      0.07710024      0.15420048      0.01285004      0.15420048      0.15420048      0.31894786      
13700000        -83776159.6428  -3348880.9600   0.0000          0.0000          0.0000          -80427278.6827  -65121069.8525  2628.3415       4979.6845       1434.6544       0.05140890      0.07711335      0.07711335      0.15422671      0.01285223      0.15422671      0.15422671      0.31883205      
13800000        -83770573.1480  -3343800.3186   0.0000          0.0000          0.0000          -80426772.8293  -65120644.6363  2698.6876       4976.7589       1433.1041       0.05143912      0.07715868      0.07715868      0.15431737      0.01285978      0.15431737      0.15431737      0.31843162      
13900000        -83803048.4782  -3358364.8402   0.0000          0.0000          0.0000          -80444683.6380  -65138618.3244  2779.0724       4981.7353       1435.7412       0.05138774      0.07708161      0.07708161      0.15416322      0.01284693      0.15416322      0.15416322      0.31911246      
14000000        -83792464.9691  -3362716.2191   0.0000          0.0000          0.0000          -80429748.7500  -65123662.6738  2759.4862       4982.0697       1435.9184       0.05138428      0.07707642      0.07707642      0.15415283      0.01284607      0.15415283      0.15415283      0.31915833      
14100000        -83801812.8324  -3365666.5615   0.0000          0.0000          0.0000          -80436146.2709  -65130119.7366  2822.7266       4983.1211       1436.4756       0.05137344      0.07706016      0.07706016      0.15412033      0.01284336      0.15412033      0.15412033      0.31930189      
14200000        -83788292.4088  -3350579.9152   0.0000          0.0000          0.0000          -80437712.4936  -65131649.9662  2779.6473       4981.1066       1435.4080       0.05139425      0.07709137      0.07709137      0.15418274      0.01284856      0.15418274      0.15418274      0.31902624      
14300000        -83746816.7916  -3321802.4425   0.0000          0.0000          0.0000          -80425014.3491  -65118932.6262  2715.5540       4968.3433       1428.6444       0.05152626      0.07728938      0.07728938      0.15457877      0.01288156      0.15457877      0.15457877      0.31727712      
14400000        -83746166.0958  -3319075.1282   0.0000          0.0000          0.0000          -80427090.9676  -65120856.7219  2567.2864       4969.5529       1429.2854       0.05151376      0.07727065      0.07727065      0.15454129      0.01287844      0.15454129      0.15454129      0.31744263      
14500000        -83739391.8020  -3306378.5644   0.0000          0.0000          0.0000          -80433013.2376  -65126858.8020  2641.2610       4967.8941       1428.4063       0.05153091      0.07729637      0.07729637      0.15459273      0.01288273      0.15459273      0.15459273      0.31721544      
14600000        -83743098.8891  -3312169.0541   0.0000          0.0000          0.0000          -80430929.8350  -65125042.5939  2912.6947       4969.0992       1429.0449       0.05151841      0.07727762      0.07727762      0.15455523      0.01287960      0.15455523      0.15455523      0.31738105      
14700000        -83734849.7706  -3309017.4260   0.0000          0.0000          0.0000          -80425832.3446  -65119883.0131  2846.9886       4968.0713       1428.5002       0.05152907      0.07729361      0.07729361      0.15458721      0.01288227      0.15458721      0.15458721      0.31723982      
14800000        -83710491.6514  -3300738.0379   0.0000          0.0000          0.0000          -80409753.6135  -65103578.1233  2603.4062       4963.1182       1425.8754       0.05158049      0.07737074      0.07737074      0.15474148      0.01289512      0.15474148      0.15474148      0.31655847      
14900000        -83731126.9009  -3317452.7253   0.0000          0.0000          0.0000          -80413674.1756  -65107391.5503  2506.1439       4965.9248       1427.3627       0.05155135      0.07732702      0.07732702      0.15465404      0.01288784      0.15465404      0.15465404      0.31694465      
15000000        -83703944.4053  -3300183.1872   0.0000          0.0000          0.0000          -80403761.2181  -65097544.1852  2558.3189       4962.1106       1425.3414       0.05159098      0.07738647      0.07738647      0.15477294      0.01289775      0.15477294      0.15477294      0.31641951      
15100000        -83723742.7462  -3317528.2273   0.0000          0.0000          0.0000          -80406214.5190  -65100085.1513  2647.7934       4962.6249       1425.6140       0.05158562      0.07737842      0.07737842      0.15475685      0.01289640      0.15475685      0.15475685      0.31649058      
15200000        -83737398.2734  -3328910.2769   0.0000          0.0000          0.0000          -80408487.9965  -65102631.5433  2933.6206       4966.2956       1427.5592       0.05154749      0.07732123      0.07732123      0.15464247      0.01288687      0.15464247      0.15464247      0.31699577      
15300000        -83708112.4761  -3295115.7192   0.0000          0.0000          0.0000          -80412996.7569  -65107200.0246  2979.4218       4962.3386       1425.4623       0.05158863      0.07738295      0.07738295      0.15476590      0.01289716      0.15476590      0.15476590      0.31645061      
15400000        -83741226.2945  -3327807.3177   0.0000          0.0000          0.0000          -80413418.9768  -65107616.0409  3006.2534       4971.7297       1430.4389       0.05149119      0.07723679      0.07723679      0.15447357      0.01287280      0.15447357      0.15447357      0.31774173      
15500000        -83744544.6124  -3333259.7888   0.0000          0.0000          0.0000          -80411284.8236  -65105379.4474  2903.6322       4971.6783       1430.4117       0.05149171      0.07723756      0.07723756      0.15447512      0.01287293      0.15447512      0.15447512      0.31773490      
15600000        -83745435.2512  -3322379.6270   0.0000          0.0000          0.0000          -80423055.6242  -65116946.0302  2692.9857       4969.8507       1429.4432       0.05151061      0.07726591      0.07726591      0.15453182      0.01287765      0.15453182      0.15453182      0.31748444      
15700000        -83735001.3168  -3313297.0812   0.0000          0.0000          0.0000          -80421704.2356  -65115769.0488  2853.3321       4965.8537       1427.3250       0.05155209      0.07732813      0.07732813      0.15465626      0.01288802      0.15465626      0.15465626      0.31693485      
15800000        -83751819.1787  -3338200.5510   0.0000          0.0000          0.0000          -80413618.6276  -65107771.7044  2959.9705       4971.0771       1430.0931       0.05149791      0.07724687      0.07724687      0.15449374      0.01287448      0.15449374      0.15449374      0.31765266      
15900000        -83735301.7237  -3329775.0083   0.0000          0.0000          0.0000          -80405526.7154  -65099729.4772  3006.2326       4970.1041       1429.5775       0.05150800      0.07726200      0.07726200      0.15452401      0.01287700      0.15452401      0.15452401      0.31751896      
16000000        -83740458.6004  -3329026.8744   0.0000          0.0000          0.0000          -80411431.7260  -65105551.2833  2936.8344       4974.0289       1431.6573       0.05146735      0.07720103      0.07720103      0.15440205      0.01286684      0.15440205      0.15440205      0.31805761      
16100000        -83747935.7857  -3333699.1888   0.0000          0.0000          0.0000          -80414236.5970  -65108308.0817  2895.3794       4975.9101       1432.6542       0.05144790      0.07717185      0.07717185      0.15434370      0.01286197      0.15434370      0.15434370      0.31831535      
16200000        -83737935.0116  -3331456.6768   0.0000          0.0000          0.0000          -80406478.3349  -65100518.1928  2855.8122       4973.6528       1431.4580       0.05147124      0.07720686      0.07720686      0.15441372      0.01286781      0.15441372      0.15441372      0.31800608      
16300000        -83721534.4588  -3307174.3048   0.0000          0.0000          0.0000          -80414360.1541  -65108431.6860  2865.0741       4967.2816       1428.0817       0.05153726      0.07730589      0.07730589      0.15461179      0.01288432      0.15461179      0.15461179      0.31713127      
16400000        -83708076.0865  -3308270.7734   0.0000          0.0000          0.0000          -80399805.3131  -65093978.4590  2953.7765       4963.6112       1426.1366       0.05157538      0.07736307      0.07736307      0.15472614      0.01289384      0.15472614      0.15472614      0.31662622      
16500000        -83698859.4177  -3298883.0124   0.0000          0.0000          0.0000          -80399976.4052  -65094082.2890  2882.2095       4962.3874       1425.4881       0.05158811      0.07738217      0.07738217      0.15476434      0.01289703      0.15476434      0.15476434      0.31645750      
16600000        -83688747.6269  -3298882.6161   0.0000          0.0000          0.0000          -80389865.0108  -65083966.8706  2873.9883       4961.1943       1424.8558       0.05160050      0.07740075      0.07740075      0.15480150      0.01290012      0.15480150      0.15480150      0.31629338      
16700000        -83689326.4623  -3293731.4562   0.0000          0.0000          0.0000          -80395595.0061  -65089656.6861  2833.5948       4961.1335       1424.8236       0.05160116      0.07740174      0.07740174      0.15480348      0.01290029      0.15480348      0.15480348      0.31628463      
16800000        -83682612.0541  -3279059.1901   0.0000          0.0000          0.0000          -80403552.8641  -65097725.0647  2930.4451       4957.2474       1422.7643       0.05164158      0.07746236      0.07746236      0.15492473      0.01291039      0.15492473      0.15492473      0.31574911      
16900000        -83679288.9308  -3276964.0327   0.0000          0.0000          0.0000          -80402324.8980  -65096397.0692  2825.0621       4955.7255       1421.9578       0.05165746      0.07748619      0.07748619      0.15497238      0.01291437      0.15497238      0.15497238      0.31553865      
17000000        -83672918.0345  -3274005.0194   0.0000          0.0000          0.0000          -80398913.0150  -65092956.4970  2790.2175       4953.9756       1421.0305       0.05167568      0.07751353      0.07751353      0.15502705      0.01291892      0.15502705      0.15502705      0.31529718      
17100000        -83692916.9172  -3289321.6366   0.0000          0.0000          0.0000          -80403595.2805  -65097574.6212  2733.5496       4956.1002       1422.1563       0.05165354      0.07748031      0.07748031      0.15496061      0.01291338      0.15496061      0.15496061      0.31559062      
17200000        -83712504.9167  -3298827.6859   0.0000          0.0000          0.0000          -80413677.2307  -65107537.5649  2650.2939       4966.2632       1427.5421       0.05154783      0.07732175      0.07732175      0.15464350      0.01288696      0.15464350      0.15464350      0.31699120      
17300000        -83689323.8244  -3283691.0454   0.0000          0.0000          0.0000          -80405632.7789  -65099675.4487  2806.4019       4958.8073       1423.5909       0.05162534      0.07743800      0.07743800      0.15487601      0.01290633      0.15487601      0.15487601      0.31596430      
17400000        -83708833.0869  -3300663.2364   0.0000          0.0000          0.0000          -80408169.8504  -65102118.4053  2737.1136       4965.8649       1427.3310       0.05155196      0.07732794      0.07732794      0.15465588      0.01288799      0.15465588      0.15465588      0.31693653      
17500000        -83768055.8414  -3343809.4379   0.0000          0.0000          0.0000          -80424246.4036  -65117994.3893  2579.5389       4978.0872       1433.8079       0.05142540      0.07713810      0.07713810      0.15427619      0.01285635      0.15427619      0.15427619      0.31861348      
17600000        -83767535.4985  -3337321.7489   0.0000          0.0000          0.0000          -80430213.7497  -65123977.0370  2594.4120       4977.9654       1433.7434       0.05142665      0.07713998      0.07713998      0.15427995      0.01285666      0.15427995      0.15427995      0.31859687      
17700000        -83738563.9183  -3316852.7590   0.0000          0.0000          0.0000          -80421711.1592  -65115618.9156  2713.3238       4970.7001       1429.8933       0.05150183      0.07725274      0.07725274      0.15450548      0.01287546      0.15450548      0.15450548      0.31760081      
17800000        -83769508.6878  -3342616.7679   0.0000          0.0000          0.0000          -80426891.9200  -65120942.4795  2882.1813       4978.1067       1433.8183       0.05142519      0.07713778      0.07713778      0.15427557      0.01285630      0.15427557      0.15427557      0.31861624      
17900000        -83782736.3955  -3359386.3424   0.0000          0.0000          0.0000          -80423350.0530  -65117257.5155  2739.6524       4978.2682       1433.9039       0.05142353      0.07713529      0.07713529      0.15427059      0.01285588      0.15427059      0.15427059      0.31863824      
18000000        -83768424.8691  -3336426.8841   0.0000          0.0000          0.0000          -80431997.9849  -65125883.3586  2718.7514       4978.6059       1434.0828       0.05142002      0.07713003      0.07713003      0.15426007      0.01285501      0.15426007      0.15426007      0.31868470      
18100000        -83775126.2580  -3347527.1594   0.0000          0.0000          0.0000          -80427599.0986  -65121522.3057  2760.0920       4979.6029       1434.6112       0.05140976      0.07711464      0.07711464      0.15422927      0.01285244      0.15422927      0.15422927      0.31882070      
18200000        -83790680.5980  -3364447.3108   0.0000          0.0000          0.0000          -80426233.2873  -65120006.9088  2623.2097       4983.2141       1436.5248       0.05137248      0.07705873      0.07705873      0.15411745      0.01284312      0.15411745      0.15411745      0.31931458      
18300000        -83764438.9632  -3339248.0836   0.0000          0.0000          0.0000          -80425190.8796  -65118994.8172  2633.9303       4977.6436       1433.5729       0.05142999      0.07714499      0.07714499      0.15428998      0.01285750      0.15428998      0.15428998      0.31855258      
18400000        -83764111.6917  -3337474.2967   0.0000          0.0000          0.0000          -80426637.3950  -65120465.9971  2651.4144       4975.6024       1432.4912       0.05145107      0.07717660      0.07717660      0.15435320      0.01286277      0.15435320      0.15435320      0.31827336      
18500000        -83755040.4579  -3331277.8918   0.0000          0.0000          0.0000          -80423762.5661  -65117456.7863  2515.1924       4975.0793       1432.2140       0.05145649      0.07718474      0.07718474      0.15436947      0.01286412      0.15436947      0.15436947      0.31820149      
18600000        -83747001.8346  -3318615.1640   0.0000          0.0000          0.0000          -80428386.6706  -65122195.8259  2615.4888       4970.9179       1430.0087       0.05149956      0.07724934      0.07724934      0.15449867      0.01287489      0.15449867      0.15449867      0.31763087      
18700000        -83738633.7965  -3320579.0307   0.0000          0.0000          0.0000          -80418054.7658  -65111983.4739  2730.7797       4969.7063       1429.3667       0.05151211      0.07726817      0.07726817      0.15453633      0.01287803      0.15453633      0.15453633      0.31746453      
18800000        -83768360.7918  -3343874.2233   0.0000          0.0000          0.0000          -80424486.5685  -65118487.4243  2827.5418       4976.7036       1433.0747       0.05143970      0.07715955      0.07715955      0.15431911      0.01285993      0.15431911      0.15431911      0.31842394      
18900000        -83756192.6544  -3326594.0436   0.0000          0.0000          0.0000          -80429598.6108  -65123620.7563  2839.5157       4974.0553       1431.6713       0.05146710      0.07720065      0.07720065      0.15440130      0.01286678      0.15440130      0.15440130      0.31806092      
19000000        -83812574.6630  -3376569.0013   0.0000          0.0000          0.0000          -80436005.6618  -65129822.9428  2689.7353       4989.7144       1439.9695       0.05130557      0.07695836      0.07695836      0.15391672      0.01282639      0.15391672      0.15391672      0.32020115      
19100000        -83779110.1259  -3348371.1199   0.0000          0.0000          0.0000          -80430739.0060  -65124600.4923  2709.4832       4982.7618       1436.2852       0.05137718      0.07706577      0.07706577      0.15413154      0.01284430      0.15413154      0.15413154      0.31925236      
19200000        -83764165.8450  -3337812.0228   0.0000          0.0000          0.0000          -80426353.8222  -65120092.5158  2564.6128       4976.4856       1432.9592       0.05144194      0.07716291      0.07716291      0.15432582      0.01286048      0.15432582      0.15432582      0.31839432      
19300000        -83728362.7954  -3314516.6651   0.0000          0.0000          0.0000          -80413846.1303  -65107511.3300  2466.2288       4969.4100       1429.2096       0.05151520      0.07727280      0.07727280      0.15454560      0.01287880      0.15454560      0.15454560      0.31742360      
19400000        -83701053.9630  -3292588.5000   0.0000          0.0000          0.0000          -80408465.4630  -65102254.4305  2556.0171       4959.7504       1424.0907       0.05161553      0.07742329      0.07742329      0.15484658      0.01290388      0.15484658      0.15484658      0.31609428      
19500000        -83691417.7423  -3287176.4352   0.0000          0.0000          0.0000          -80404241.3071  -65098014.9195  2531.8290       4957.2394       1422.7601       0.05164166      0.07746249      0.07746249      0.15492499      0.01291042      0.15492499      0.15492499      0.31574797      
19600000        -83730265.0906  -3316674.0617   0.0000          0.0000          0.0000          -80413591.0289  -65107342.4375  2554.8841       4970.1054       1429.5781       0.05150803      0.07726204      0.07726204      0.15452408      0.01287701      0.15452408      0.15452408      0.31751863      
19700000        -83754953.6756  -3333406.1508   0.0000          0.0000          0.0000          -80421547.5248  -65115466.8208  2726.2628       4971.0979       1430.1041       0.05149772      0.07724658      0.07724658      0.15449317      0.01287443      0.15449317      0.15449317      0.31765517      
19800000        -83744721.0121  -3329194.5806   0.0000          0.0000          0.0000          -80415526.4315  -65109399.0285  2686.4487       4973.0551       1431.1413       0.05147747      0.07721620      0.07721620      0.15443241      0.01286937      0.15443241      0.15443241      0.31792354      
19900000        -83759794.3464  -3344539.4996   0.0000          0.0000          0.0000          -80415254.8467  -65109130.2607  2701.3420       4976.4881       1432.9605       0.05144192      0.07716288      0.07716288      0.15432575      0.01286048      0.15432575      0.15432575      0.31839458      
20000000        -83768785.3356  -3351641.3094   0.0000          0.0000          0.0000          -80417144.0261  -65110988.4023  2683.9681       4980.3724       1435.0190       0.05140180      0.07710269      0.07710269      0.15420539      0.01285045      0.15420539      0.15420539      0.31892620      
20100000        -83759616.2813  -3334928.7552   0.0000          0.0000          0.0000          -80424687.5262  -65118593.0705  2733.7178       4977.1265       1433.2988       0.05143531      0.07715297      0.07715297      0.15430593      0.01285883      0.15430593      0.15430593      0.31848212      
20200000        -83772118.9872  -3345575.3916   0.0000          0.0000          0.0000          -80426543.5957  -65120624.0501  2918.3111       4979.8792       1434.7576       0.05140689      0.07711034      0.07711034      0.15422068      0.01285172      0.15422068      0.15422068      0.31885865      
20300000        -83787042.9808  -3359920.6189   0.0000          0.0000          0.0000          -80427122.3619  -65121209.6992  2916.3572       4977.3671       1433.4263       0.05143283      0.07714924      0.07714924      0.15429849      0.01285821      0.15429849      0.15429849      0.31851502      
20400000        -83777110.8817  -3345223.7865   0.0000          0.0000          0.0000          -80431887.0952  -65125947.6734  2885.9901       4976.3414       1432.8828       0.05144343      0.07716514      0.07716514      0.15433028      0.01286086      0.15433028      0.15433028      0.31837459      
20500000        -83777963.5065  -3352479.1083   0.0000          0.0000          0.0000          -80425484.3982  -65119405.5872  2749.7470       4977.2358       1433.3568       0.05143420      0.07715130      0.07715130      0.15430259      0.01285855      0.15430259      0.15430259      0.31849689      
20600000        -83756671.2904  -3335499.7215   0.0000          0.0000          0.0000          -80421171.5689  -65115044.0788  2678.4541       4970.8072       1429.9501       0.05150075      0.07725113      0.07725113      0.15450226      0.01287519      0.15450226      0.15450226      0.31761503      
20700000        -83754806.3555  -3330141.5422   0.0000          0.0000          0.0000          -80424664.8132  -65118624.8561  2765.2539       4970.5988       1429.8396       0.05150287      0.07725430      0.07725430      0.15450861      0.01287572      0.15450861      0.15450861      0.31758698      
20800000        -83756903.5186  -3329792.5761   0.0000          0.0000          0.0000          -80427110.9425  -65121112.3794  2805.1017       4970.1592       1429.6067       0.05150741      0.07726112      0.07726112      0.15452224      0.01287685      0.15452224      0.15452224      0.31752676      
20900000        -83743695.0571  -3326809.4244   0.0000          0.0000          0.0000          -80416885.6326  -65110859.9942  2777.9251       4970.1304       1429.5914       0.05150772      0.07726158      0.07726158      0.15452315      0.01287693      0.15452315      0.15452315      0.31752275      
21000000        -83737147.2981  -3319092.1983   0.0000          0.0000          0.0000          -80418055.0998  -65111834.3306  2581.7119       4969.8227       1429.4284       0.05151090      0.07726635      0.07726635      0.15453270      0.01287773      0.15453270      0.15453270      0.31748056      
21100000        -83751627.7947  -3326353.8818   0.0000          0.0000          0.0000          -80425273.9129  -65119035.2628  2577.6258       4973.7443       1431.5065       0.05147029      0.07720543      0.07720543      0.15441086      0.01286757      0.15441086      0.15441086      0.31801871      
21200000        -83736261.2385  -3319032.0075   0.0000          0.0000          0.0000          -80417229.2309  -65111045.5888  2630.2941       4973.0791       1431.1540       0.05147717      0.07721576      0.07721576      0.15443152      0.01286929      0.15443152      0.15443152      0.31792745      
21300000        -83716720.1599  -3305764.1487   0.0000          0.0000          0.0000          -80410956.0112  -65104876.8383  2716.1518       4967.7884       1428.3503       0.05153202      0.07729804      0.07729804      0.15459607      0.01288301      0.15459607      0.15459607      0.31720069      
21400000        -83709784.4774  -3300112.0260   0.0000          0.0000          0.0000          -80409672.4514  -65103554.2529  2670.2260       4965.8268       1427.3108       0.05155238      0.07732857      0.07732857      0.15465714      0.01288810      0.15465714      0.15465714      0.31693096      
21500000        -83685205.6146  -3286074.2286   0.0000          0.0000          0.0000          -80399131.3860  -65093172.6779  2789.0722       4954.2727       1421.1879       0.05167259      0.07750888      0.07750888      0.15501776      0.01291815      0.15501776      0.15501776      0.31533823      
21600000        -83687891.2506  -3276387.3781   0.0000          0.0000          0.0000          -80411503.8725  -65105508.8900  2763.6177       4957.3485       1422.8179       0.05164057      0.07746086      0.07746086      0.15492171      0.01291014      0.15492171      0.15492171      0.31576243      
21700000        -83681071.8049  -3279403.8303   0.0000          0.0000          0.0000          -80401667.9746  -65095785.9120  2869.3368       4955.3015       1421.7331       0.05166191      0.07749286      0.07749286      0.15498572      0.01291548      0.15498572      0.15498572      0.31547973      
21800000        -83643046.3692  -3250220.9818   0.0000          0.0000          0.0000          -80392825.3875  -65086896.0220  2805.9548       4950.7305       1419.3108       0.05170959      0.07756438      0.07756438      0.15512876      0.01292740      0.15512876      0.15512876      0.31484796      
21900000        -83660855.4044  -3265380.0097   0.0000          0.0000          0.0000          -80395475.3948  -65089531.7745  2810.3203       4956.0239       1422.1159       0.05165434      0.07748151      0.07748151      0.15496303      0.01291359      0.15496303      0.15496303      0.31557996      
22000000        -83671330.1876  -3275025.9990   0.0000          0.0000          0.0000          -80396304.1886  -65090328.9511  2780.8156       4956.6244       1422.4341       0.05164806      0.07747210      0.07747210      0.15494419      0.01291202      0.15494419      0.15494419      0.31566314      
22100000        -83678678.8022  -3286708.5308   0.0000          0.0000          0.0000          -80391970.2714  -65085947.8461  2752.1722       4961.8961       1425.2278       0.05159322      0.07738984      0.07738984      0.15477967      0.01289831      0.15477967      0.15477967      0.31638978      
22200000        -83648155.9959  -3264061.4594   0.0000          0.0000          0.0000          -80384094.5365  -65078257.2457  2913.5304       4955.1371       1421.6460       0.05166359      0.07749538      0.07749538      0.15499076      0.01291590      0.15499076      0.15499076      0.31545747      
22300000        -83608233.7948  -3232543.8322   0.0000          0.0000          0.0000          -80375689.9626  -65069960.2679  2975.1088       4942.0554       1414.7136       0.05180037      0.07770055      0.07770055      0.15540110      0.01295009      0.15540110      0.15540110      0.31364515      
22400000        -83623814.0729  -3236484.4530   0.0000          0.0000          0.0000          -80387329.6200  -65081530.6192  2910.3671       4943.3529       1415.4012       0.05178674      0.07768011      0.07768011      0.15536022      0.01294669      0.15536022      0.15536022      0.31382568      
22500000        -83632175.6522  -3242407.5836   0.0000          0.0000          0.0000          -80389768.0685  -65083926.5257  2874.7051       4945.3088       1416.4376       0.05176627      0.07764940      0.07764940      0.15529881      0.01294157      0.15529881      0.15529881      0.31409694      
22600000        -83629834.1853  -3242366.3940   0.0000          0.0000          0.0000          -80387467.7913  -65081574.5801  2816.7460       4943.5205       1415.4900       0.05178500      0.07767749      0.07767749      0.15535499      0.01294625      0.15535499      0.15535499      0.31384881      
22700000        -83609351.1069  -3222493.6105   0.0000          0.0000          0.0000          -80386857.4963  -65081042.3217  2880.9143       4939.5780       1413.4007       0.05182631      0.07773947      0.07773947      0.15547894      0.01295658      0.15547894      0.15547894      0.31330133      
22800000        -83641432.8709  -3252101.6518   0.0000          0.0000          0.0000          -80389331.2190  -65083410.2366  2803.0973       4947.5352       1417.6175       0.05174304      0.07761456      0.07761456      0.15522911      0.01293576      0.15522911      0.15522911      0.31440476      
22900000        -83680323.8246  -3290656.2521   0.0000          0.0000          0.0000          -80389667.5725  -65083592.0498  2687.1725       4958.5126       1423.4347       0.05162840      0.07744260      0.07744260      0.15488521      0.01290710      0.15488521      0.15488521      0.31592368      
23000000        -83668836.5611  -3275597.1415   0.0000          0.0000          0.0000          -80393239.4195  -65087329.3563  2844.6167       4956.2340       1422.2273       0.05165214      0.07747821      0.07747821      0.15495643      0.01291304      0.15495643      0.15495643      0.31560910      
23100000        -83702242.9246  -3292426.4050   0.0000          0.0000          0.0000          -80409816.5196  -65103889.1189  2849.7599       4962.6247       1425.6139       0.05158562      0.07737843      0.07737843      0.15475686      0.01289640      0.15475686      0.15475686      0.31649055      
23200000        -83727648.2583  -3304572.2639   0.0000          0.0000          0.0000          -80423075.9944  -65117145.0373  2866.0641       4968.2706       1428.6058       0.05152702      0.07729053      0.07729053      0.15458106      0.01288176      0.15458106      0.15458106      0.31726698      
